"ns","lu.from","value"
"176285","Cropland",0.118224947012932
"176285","Forest",4.40533567801643
"176285","OtherLand",6.96748382188152
"176285","Pasture",3.32719555308912
"176285","Plantations",0
"176285","Urban",0
"176290","Cropland",0.0197969884516337
"176290","Forest",0
"176290","OtherLand",4.88764197645907
"176290","Pasture",2.72197940065468
"176290","Plantations",0
"176290","Urban",0.0244116344346144
"176291","Cropland",1.98858159323472
"176291","Forest",0.111823032181009
"176291","OtherLand",39.1848601311287
"176291","Pasture",19.3496151050967
"176291","Plantations",0
"176291","Urban",0.329840138358859
"176292","Cropland",1.06506439855285
"176292","Forest",11.4507813432694
"176292","OtherLand",14.8019317722293
"176292","Pasture",3.00796896996275
"176292","Plantations",0
"176292","Urban",0.0213735159857361
"176293","Cropland",0.0395902064087207
"176293","Forest",1.10419318913141
"176293","OtherLand",4.38590854006884
"176293","Pasture",2.0210385557765
"176293","Plantations",0
"176293","Urban",0.00165950861452696
"176294","Cropland",1.40020861819262
"176294","Forest",10.1066130252846
"176294","OtherLand",29.4508435806685
"176294","Pasture",11.3470469134108
"176294","Plantations",0
"176294","Urban",0.317297862443518
"176295","Cropland",0.151904846479983
"176295","Forest",0.724403198568399
"176295","OtherLand",9.18746396202264
"176295","Pasture",4.89876766239275
"176295","Plantations",0
"176295","Urban",0.00124033053622599
"176301","Cropland",0.959297009408637
"176301","Forest",0.106370385965209
"176301","OtherLand",13.7782248645504
"176301","Pasture",8.36286964115384
"176301","Plantations",0
"176301","Urban",0.0433880989219425
"176302","Cropland",0.3553452437692
"176302","Forest",0.0371145070309377
"176302","OtherLand",10.0643347536103
"176302","Pasture",4.8200439880684
"176302","Plantations",0
"176302","Urban",0.160281507521191
"176303","Cropland",0.59919409282726
"176303","Forest",0.0875215319847008
"176303","OtherLand",60.9347492732102
"176303","Pasture",37.8470853498706
"176303","Plantations",0
"176303","Urban",0.0312397521072212
"176304","Cropland",0.0590991654572023
"176304","Forest",0.00673058600954868
"176304","OtherLand",49.227741841394
"176304","Pasture",9.3388417987737
"176304","Plantations",0
"176304","Urban",2.33230660836554
"176305","Cropland",1.62094842625974
"176305","Forest",1.83684416009644
"176305","OtherLand",6.48455731653024
"176305","Pasture",12.8056739133794
"176305","Plantations",0
"176305","Urban",0.0123161837341467
"176306","Cropland",11.1077230461169
"176306","Forest",2.23642561199267
"176306","OtherLand",3.1135977066026
"176306","Pasture",14.6290566005097
"176306","Plantations",0
"176306","Urban",0.036997034778165
"176307","Cropland",4.61027343684323
"176307","Forest",3.05720474122682
"176307","OtherLand",3.0399773486568
"176307","Pasture",12.5238003559081
"176307","Plantations",0
"176307","Urban",0.0188941173650414
"176308","Cropland",4.04589609953344
"176308","Forest",0.679550819168387
"176308","OtherLand",26.140119014193
"176308","Pasture",15.2642027164971
"176308","Plantations",0
"176308","Urban",0.181591350608133
"176309","Cropland",2.61873859074942
"176309","Forest",1.84070295071427
"176309","OtherLand",53.1902046225251
"176309","Pasture",34.0452933175639
"176309","Plantations",0
"176309","Urban",0.542820518447343
"176310","Cropland",0.0667944261045993
"176310","Forest",0.046923049751706
"176310","OtherLand",9.64369604082303
"176310","Pasture",5.53234152794231
"176310","Plantations",0
"176310","Urban",0.0179049553783574
"176311","Cropland",1.51915192945962
"176311","Forest",1.90069941944447
"176311","OtherLand",1.64688117557921
"176311","Pasture",2.51963220468073
"176311","Plantations",0
"176311","Urban",0.000415270835964018
"176313","Cropland",1.02344539358085
"176313","Forest",4.25803169411083
"176313","OtherLand",6.05765949554022
"176313","Pasture",4.11993613583924
"176313","Plantations",0
"176313","Urban",0.163467280928856
"176314","Cropland",10.3722191782273
"176314","Forest",7.44941979130822
"176314","OtherLand",11.8821930594342
"176314","Pasture",16.6117124162355
"176314","Plantations",0
"176314","Urban",0.370155554794742
"176315","Cropland",3.92192636669993
"176315","Forest",15.6173496293011
"176315","OtherLand",13.8163202750625
"176315","Pasture",13.1247507175664
"176315","Plantations",0
"176315","Urban",0.0199530113700602
"176316","Cropland",1.22994425330168
"176316","Forest",5.01179639815121
"176316","OtherLand",4.30090811571494
"176316","Pasture",4.89405554029826
"176316","Plantations",0
"176316","Urban",0.000415692533910696
"176321","Cropland",0.387127254913864
"176321","Forest",2.15362714665223
"176321","OtherLand",1.84524290460084
"176321","Pasture",3.30048269383307
"176321","Plantations",0
"176321","Urban",0
"176322","Cropland",0.406100391169209
"176322","Forest",2.66669245713966
"176322","OtherLand",4.27656957883987
"176322","Pasture",7.01229237816041
"176322","Plantations",0.0685667143119736
"176322","Urban",0.00449848037888323
"182040","Cropland",0
"182040","Forest",0
"182040","OtherLand",0
"182040","Pasture",0
"182040","Plantations",0
"182040","Urban",0
"182041","Cropland",0.000395860098788666
"182041","Forest",0.0133588844605302
"182041","OtherLand",41.8475841060912
"182041","Pasture",10.4673514916787
"182041","Plantations",0
"182041","Urban",0.738279657670788
"182042","Cropland",0
"182042","Forest",0.00664284177159177
"182042","OtherLand",13.501627509149
"182042","Pasture",3.72124003021103
"182042","Plantations",0
"182042","Urban",0.294719618868355
"182043","Cropland",0
"182043","Forest",0
"182043","OtherLand",10.1063622948481
"182043","Pasture",0.664784835728453
"182043","Plantations",0
"182043","Urban",0.57683286942343
"182044","Cropland",0.000483826071842548
"182044","Forest",0.274301919705749
"182044","OtherLand",4.71932969683078
"182044","Pasture",1.78556517726754
"182044","Plantations",0
"182044","Urban",0.013089380124093
"182045","Cropland",0.000396191605919968
"182045","Forest",0
"182045","OtherLand",77.672814587112
"182045","Pasture",34.3392924720132
"182045","Plantations",0
"182045","Urban",0.017766749268905
"182046","Cropland",0
"182046","Forest",0
"182046","OtherLand",34.2997146559598
"182046","Pasture",18.2596085001366
"182046","Plantations",0
"182046","Urban",0.0133668439035317
"182047","Cropland",0
"182047","Forest",0.258501951587039
"182047","OtherLand",9.04234781425663
"182047","Pasture",3.78821762932379
"182047","Plantations",0.674872604832546
"182047","Urban",0
"182048","Cropland",0.00118800151744117
"182048","Forest",0
"182048","OtherLand",4.15774626684208
"182048","Pasture",2.05736573164048
"182048","Plantations",0
"182048","Urban",0
"182049","Cropland",0
"182049","Forest",0
"182049","OtherLand",7.86968464104596
"182049","Pasture",3.92297535895404
"182049","Plantations",0
"182049","Urban",0
"182050","Cropland",0
"182050","Forest",0
"182050","OtherLand",20.8455072315859
"182050","Pasture",11.5042427684141
"182050","Plantations",0
"182050","Urban",0
"182051","Cropland",0
"182051","Forest",0
"182051","OtherLand",4.03031757
"182051","Pasture",2.23767243
"182051","Plantations",0
"182051","Urban",0
"182052","Cropland",0
"182052","Forest",0
"182052","OtherLand",4.16304356393756
"182052","Pasture",2.05284251032216
"182052","Plantations",0
"182052","Urban",0.000413925740277896
"182053","Cropland",0
"182053","Forest",0
"182053","OtherLand",4.21849152
"182053","Pasture",2.34214848
"182053","Plantations",0
"182053","Urban",0
"182054","Cropland",0.00158570702391915
"182054","Forest",0
"182054","OtherLand",67.1815715878597
"182054","Pasture",37.0717399211358
"182054","Plantations",0
"182054","Urban",0.002062783980646
"182055","Cropland",0
"182055","Forest",0
"182055","OtherLand",29.4146397418233
"182055","Pasture",15.8704817337261
"182055","Plantations",0
"182055","Urban",0.00452852445059316
"182056","Cropland",0.000397787957342772
"182056","Forest",0
"182056","OtherLand",8.190915828304
"182056","Pasture",4.43551512901922
"182056","Plantations",0
"182056","Urban",0.0115912547194404
"182057","Cropland",0
"182057","Forest",0
"182057","OtherLand",8.13749024715854
"182057","Pasture",4.08466106312975
"182057","Plantations",0
"182057","Urban",0.000828689711714336
"182058","Cropland",0.000395260099333209
"182058","Forest",0
"182058","OtherLand",3.93436599917222
"182058","Pasture",2.12362874072844
"182058","Plantations",0
"182058","Urban",0
"182059","Cropland",0
"182059","Forest",0
"182059","OtherLand",7.40113836571879
"182059","Pasture",4.05435077701437
"182059","Plantations",0
"182059","Urban",0.00497085726683856
"182060","Cropland",0
"182060","Forest",0
"182060","OtherLand",4.74012527
"182060","Pasture",2.63176473
"182060","Plantations",0
"182060","Urban",0
"182061","Cropland",0.00119213547047514
"182061","Forest",0
"182061","OtherLand",67.5221548319063
"182061","Pasture",37.4464794853682
"182061","Plantations",0
"182061","Urban",0.000413547255016154
"182062","Cropland",0
"182062","Forest",0
"182062","OtherLand",8.38849008688358
"182062","Pasture",4.64362991311642
"182062","Plantations",0
"182062","Urban",0
"182063","Cropland",0
"182063","Forest",0
"182063","OtherLand",8.25636434
"182063","Pasture",4.58401566
"182063","Plantations",0
"182063","Urban",0
"182064","Cropland",0.00238060371814144
"182064","Forest",0
"182064","OtherLand",8.17861040164875
"182064","Pasture",4.55641152753989
"182064","Plantations",0
"182064","Urban",0.00247746709321448
"182065","Cropland",0
"182065","Forest",0.00334339438117768
"182065","OtherLand",19.3355022359245
"182065","Pasture",10.7304619495007
"182065","Plantations",0
"182065","Urban",0.000412420193560222
"182066","Cropland",0.0640262168250498
"182066","Forest",0.0934489207005088
"182066","OtherLand",19.1240160708049
"182066","Pasture",10.6452427407653
"182066","Plantations",0
"182066","Urban",0.000826050904256936
"182067","Cropland",0.00119161539983989
"182067","Forest",0.216071496401133
"182067","OtherLand",4.70266647039121
"182067","Pasture",2.52586041780782
"182067","Plantations",0
"182067","Urban",0
"182068","Cropland",0
"182068","Forest",0.0150716235278722
"182068","OtherLand",14.2871015086692
"182068","Pasture",7.92518686780291
"182068","Plantations",0
"182068","Urban",0
"182069","Cropland",0.157294457210287
"182069","Forest",0.00780994991959903
"182069","OtherLand",35.395653788287
"182069","Pasture",15.4943450162801
"182069","Plantations",0
"182069","Urban",0.548126788303098
"182070","Cropland",0.00619372617213163
"182070","Forest",0.00333903777939616
"182070","OtherLand",9.43192712889439
"182070","Pasture",5.22548445878274
"182070","Plantations",0
"182070","Urban",0.00123564837134026
"182071","Cropland",0.000795661726295143
"182071","Forest",0
"182071","OtherLand",50.6790669708428
"182071","Pasture",28.0440912051212
"182071","Plantations",0
"182071","Urban",0.00372616230976246
"182072","Cropland",0.0049182572368992
"182072","Forest",0
"182072","OtherLand",92.3020920348781
"182072","Pasture",51.0376346388319
"182072","Plantations",0
"182072","Urban",0.00867506905302204
"182073","Cropland",0.003833969013487
"182073","Forest",0
"182073","OtherLand",45.4961161066627
"182073","Pasture",25.1209999335374
"182073","Plantations",0
"182073","Urban",0.00113999078648283
"182074","Cropland",0.00318866719587077
"182074","Forest",0
"182074","OtherLand",33.0377336167261
"182074","Pasture",17.9185977160781
"182074","Plantations",0
"182074","Urban",0
"182075","Cropland",0
"182075","Forest",0
"182075","OtherLand",16.3028981589533
"182075","Pasture",8.97063901616831
"182075","Plantations",0
"182075","Urban",0.0033028248784382
"182077","Cropland",0.00254922338684981
"182077","Forest",0.00145178768770332
"182077","OtherLand",9.78271908771777
"182077","Pasture",5.22096361566038
"182077","Plantations",0
"182077","Urban",0.0271762855472924
"182078","Cropland",0
"182078","Forest",0.0935872772161785
"182078","OtherLand",14.4894674684837
"182078","Pasture",7.84235300065287
"182078","Plantations",0
"182078","Urban",0.0202622536472619
"182079","Cropland",0
"182079","Forest",0
"182079","OtherLand",12.6659919135435
"182079","Pasture",7.01427031106544
"182079","Plantations",0
"182079","Urban",0.00165777539103731
"182080","Cropland",0
"182080","Forest",0
"182080","OtherLand",8.49167816478488
"182080","Pasture",4.44780637550473
"182080","Plantations",0
"182080","Urban",0.000415459710390897
"182081","Cropland",0.00344382780474318
"182081","Forest",0.00670928415887958
"182081","OtherLand",103.49296001665
"182081","Pasture",56.9991540255516
"182081","Plantations",0
"182081","Urban",0.00248284583508899
"182082","Cropland",0.00172171272605004
"182082","Forest",0
"182082","OtherLand",12.3555423261699
"182082","Pasture",6.75255596110406
"182082","Plantations",0
"182082","Urban",0
"182083","Cropland",0
"182083","Forest",0
"182083","OtherLand",5.85482215671003
"182083","Pasture",1.54720310898286
"182083","Plantations",0
"182083","Urban",0.218564734307115
"182084","Cropland",0.0128048955922876
"182084","Forest",0.0191488535439777
"182084","OtherLand",4.76920682479635
"182084","Pasture",2.64462942606738
"182084","Plantations",0
"182084","Urban",0
"182085","Cropland",0
"182085","Forest",0.00334971443915615
"182085","OtherLand",4.76473770673568
"182085","Pasture",2.64061937902883
"182085","Plantations",0
"182085","Urban",0.000413199796334416
"182086","Cropland",0.00110272813478826
"182086","Forest",0
"182086","OtherLand",54.3291390854713
"182086","Pasture",29.779108186394
"182086","Plantations",0
"182086","Urban",0
"182087","Cropland",0
"182087","Forest",0
"182087","OtherLand",37.1737170029307
"182087","Pasture",20.6079929970693
"182087","Plantations",0
"182087","Urban",0
"182088","Cropland",0
"182088","Forest",0
"182088","OtherLand",32.8079086974293
"182088","Pasture",18.1516113025707
"182088","Plantations",0
"182088","Urban",0
"182089","Cropland",0.00119035524129698
"182089","Forest",0
"182089","OtherLand",8.14031240887778
"182089","Pasture",4.49402672797887
"182089","Plantations",0
"182089","Urban",0.00289050790205396
"182090","Cropland",0.019094748096479
"182090","Forest",0.00313779706497415
"182090","OtherLand",4.89770278473355
"182090","Pasture",2.69727760108165
"182090","Plantations",0
"182090","Urban",0.0033770690233534
"182091","Cropland",0.043998003315301
"182091","Forest",2.08958813012164
"182091","OtherLand",3.66228911890135
"182091","Pasture",1.68601474766171
"182091","Plantations",0
"182091","Urban",0
"182092","Cropland",0
"182092","Forest",0
"182092","OtherLand",54.1358678494742
"182092","Pasture",29.9734821505258
"182092","Plantations",0
"182092","Urban",0
"182093","Cropland",0.000397578226068046
"182093","Forest",0
"182093","OtherLand",62.0115965484772
"182093","Pasture",34.2904421181788
"182093","Plantations",0
"182093","Urban",0.000413755117895541
"182094","Cropland",0.000676737827921449
"182094","Forest",0
"182094","OtherLand",10.1735319760631
"182094","Pasture",4.97992313482822
"182094","Plantations",0
"182094","Urban",0.0870481512807851
"182095","Cropland",0
"182095","Forest",0
"182095","OtherLand",50.0343784640202
"182095","Pasture",27.6050215359798
"182095","Plantations",0
"182095","Urban",0
"182096","Cropland",0
"182096","Forest",0.00335532126334821
"182096","OtherLand",24.8267173545277
"182096","Pasture",13.6910673242089
"182096","Plantations",0
"182096","Urban",0
"182097","Cropland",0.378242244770929
"182097","Forest",0.0335883957926272
"182097","OtherLand",4.27240248418596
"182097","Pasture",3.05544540637406
"182097","Plantations",0
"182097","Urban",0.010371468876418
"182098","Cropland",0.422360421516018
"182098","Forest",0.0600168883492358
"182098","OtherLand",9.61481371277958
"182098","Pasture",5.26102195573423
"182098","Plantations",0
"182098","Urban",0.0789070216209394
"182099","Cropland",0
"182099","Forest",0
"182099","OtherLand",14.044273810414
"182099","Pasture",0.301608838045413
"182099","Plantations",0
"182099","Urban",0.96177735154056
"182100","Cropland",0.0156208958187941
"182100","Forest",0
"182100","OtherLand",6.42665696490239
"182100","Pasture",0.819689348541599
"182100","Plantations",0
"182100","Urban",0.358622790737213
"182101","Cropland",0.788943514079158
"182101","Forest",0.684224222978926
"182101","OtherLand",1.41934226833604
"182101","Pasture",4.68520098159448
"182101","Plantations",0
"182101","Urban",0.00906901301139002
"182102","Cropland",0.365307514776682
"182102","Forest",0.0201828423110801
"182102","OtherLand",0.958002416791716
"182102","Pasture",5.87386722612052
"182102","Plantations",0
"182102","Urban",0
"182103","Cropland",0.821301229012377
"182103","Forest",0.0786995326105363
"182103","OtherLand",0.990517475178013
"182103","Pasture",12.5442017631991
"182103","Plantations",0
"182103","Urban",0
"182104","Cropland",3.05805963737571
"182104","Forest",8.47010994397005
"182104","OtherLand",8.082540424788
"182104","Pasture",11.5885863912064
"182104","Plantations",0
"182104","Urban",0.0457836026597949
"182105","Cropland",0.266275950676402
"182105","Forest",2.80255575609436
"182105","OtherLand",2.40939472170349
"182105","Pasture",2.24033357152575
"182105","Plantations",0
"182105","Urban",0
"182106","Cropland",0.432212588993909
"182106","Forest",4.34547600132625
"182106","OtherLand",3.8253858853559
"182106","Pasture",6.05258998675187
"182106","Plantations",0.0125155375720735
"182106","Urban",0
"182107","Cropland",1.0471872528057
"182107","Forest",2.87141688826893
"182107","OtherLand",2.76949860824259
"182107","Pasture",15.1928978432181
"182107","Plantations",0
"182107","Urban",0.00621940746471574
"182110","Cropland",0.268683632815424
"182110","Forest",2.88814883115277
"182110","OtherLand",2.4692038513788
"182110","Pasture",2.092523684653
"182110","Plantations",0
"182110","Urban",0
"182476","Cropland",0.000789043134920402
"182476","Forest",0
"182476","OtherLand",4.42661529391069
"182476","Pasture",2.42369564898385
"182476","Plantations",0.0308700139705399
"182476","Urban",0
"182477","Cropland",0.0218483565229372
"182477","Forest",0
"182477","OtherLand",4.22743515904896
"182477","Pasture",2.5883464844281
"182477","Plantations",0
"182477","Urban",0
"182478","Cropland",0.0116647703547097
"182478","Forest",0.0300318963264539
"182478","OtherLand",13.2270652666005
"182478","Pasture",7.1033583479841
"182478","Plantations",0.00618971873419771
"182478","Urban",0
"182479","Cropland",0.00394905480560647
"182479","Forest",0
"182479","OtherLand",4.30946210494437
"182479","Pasture",2.43396884025002
"182479","Plantations",0
"182479","Urban",0
"183474","Cropland",0.000790785394997149
"183474","Forest",0
"183474","OtherLand",8.77042257121499
"183474","Pasture",2.34404215308144
"183474","Plantations",0
"183474","Urban",0.232724490308576
"183475","Cropland",0.000395467425973258
"183475","Forest",0
"183475","OtherLand",4.649786025671
"183475","Pasture",0.780556168661725
"183475","Plantations",0
"183475","Urban",0.186572338241303
"183476","Cropland",0.00984132315612961
"183476","Forest",5.15563787162444
"183476","OtherLand",6.2422081773931
"183476","Pasture",1.12829262782633
"183476","Plantations",0
"183476","Urban",0
"183477","Cropland",0.00241948047950628
"183477","Forest",1.91393723529048
"183477","OtherLand",3.53487059155603
"183477","Pasture",0.609348852512988
"183477","Plantations",0
"183477","Urban",0.0509138401609914
"183478","Cropland",0.0142638710421349
"183478","Forest",0
"183478","OtherLand",11.2664294594795
"183478","Pasture",6.05263859143718
"183478","Plantations",0
"183478","Urban",0.0247880780412192
"183479","Cropland",0.000789572231886923
"183479","Forest",0
"183479","OtherLand",3.84338365932869
"183479","Pasture",1.79887820693072
"183479","Plantations",0
"183479","Urban",0.030938561508698
"183480","Cropland",0.00117951334326731
"183480","Forest",0
"183480","OtherLand",3.81639174043415
"183480","Pasture",1.78206583489454
"183480","Plantations",0
"183480","Urban",0.0176729113280498
"183482","Cropland",0
"183482","Forest",0.041411452172945
"183482","OtherLand",4.62107275852184
"183482","Pasture",2.00526470947915
"183482","Plantations",0
"183482","Urban",0.0337210798260727
"183483","Cropland",0
"183483","Forest",5.9493008870485
"183483","OtherLand",10.5425749748289
"183483","Pasture",3.00873757971778
"183483","Plantations",0.464506558404813
"183483","Urban",0
"183484","Cropland",0.000912836453251491
"183484","Forest",1.38725560174641
"183484","OtherLand",7.7470757423802
"183484","Pasture",3.49659213503054
"183484","Plantations",0.00617316867285344
"183484","Urban",0.000410515716744754
"183485","Cropland",0.0017467739386632
"183485","Forest",3.51014281795148
"183485","OtherLand",7.12293606858412
"183485","Pasture",1.8638143996704
"183485","Plantations",0.0123882918760001
"183485","Urban",0.0249516479793399
"183486","Cropland",0
"183486","Forest",0.00996620952874682
"183486","OtherLand",4.1581872296561
"183486","Pasture",1.89023656081516
"183486","Plantations",0
"183486","Urban",0
"183487","Cropland",0.00433705261048534
"183487","Forest",0
"183487","OtherLand",3.98315953081652
"183487","Pasture",1.67345443999916
"183487","Plantations",0
"183487","Urban",0.013038976573831
"183490","Cropland",0.00355847598438962
"183490","Forest",0.0100071695523445
"183490","OtherLand",4.39608999229103
"183490","Pasture",2.44715500145442
"183490","Plantations",0.0247503111416423
"183490","Urban",0.000409049576176244
"183491","Cropland",0.000394542881911288
"183491","Forest",0.0366146908297673
"183491","OtherLand",4.39224493746446
"183491","Pasture",2.36351582882386
"183491","Plantations",0
"183491","Urban",0
"183492","Cropland",0.00129762089153919
"183492","Forest",0
"183492","OtherLand",13.3277282472967
"183492","Pasture",6.76426331835808
"183492","Plantations",0
"183492","Urban",0.011120813453705
"183494","Cropland",0.00425393805574495
"183494","Forest",0.263766567795449
"183494","OtherLand",7.31896088446543
"183494","Pasture",3.7950008959352
"183494","Plantations",1.92809771374817
"183494","Urban",0
"183495","Cropland",0
"183495","Forest",0
"183495","OtherLand",4.17823694948368
"183495","Pasture",2.24195305051632
"183495","Plantations",0
"183495","Urban",0
"183496","Cropland",0.00158534194321818
"183496","Forest",0
"183496","OtherLand",8.13712262575426
"183496","Pasture",4.49971203230252
"183496","Plantations",0
"183496","Urban",0
"183511","Cropland",0.00395618983081083
"183511","Forest",0.00333768691359956
"183511","OtherLand",4.39922988524749
"183511","Pasture",2.475034521852
"183511","Plantations",0
"183511","Urban",0.000411716156101597
"183512","Cropland",0.0131941633554639
"183512","Forest",0
"183512","OtherLand",30.6938046048863
"183512","Pasture",17.1484190829396
"183512","Plantations",0
"183512","Urban",0.00799214881868237
"183513","Cropland",0.000792723765992307
"183513","Forest",0
"183513","OtherLand",8.73203026939689
"183513","Pasture",4.85271700683711
"183513","Plantations",0
"183513","Urban",0
"183514","Cropland",0
"183514","Forest",0
"183514","OtherLand",17.3578621944832
"183514","Pasture",9.63083351810495
"183514","Plantations",0
"183514","Urban",0.000824287411822901
"183515","Cropland",0.000789850471733305
"183515","Forest",0
"183515","OtherLand",4.30583602277099
"183515","Pasture",2.39375935028077
"183515","Plantations",0
"183515","Urban",0.00108477647650236
"183516","Cropland",0.00237902444589937
"183516","Forest",0
"183516","OtherLand",12.8256863453779
"183516","Pasture",7.1358167183949
"183516","Plantations",0
"183516","Urban",0.00123791178131697
"183517","Cropland",0.00109803912142076
"183517","Forest",0
"183517","OtherLand",8.42436114132178
"183517","Pasture",4.6066608195568
"183517","Plantations",0
"183517","Urban",0
"183518","Cropland",0.000396483964048338
"183518","Forest",0
"183518","OtherLand",4.15618819133203
"183518","Pasture",2.31336532470392
"183518","Plantations",0
"183518","Urban",0
"183519","Cropland",0
"183519","Forest",0
"183519","OtherLand",16.5199498598571
"183519","Pasture",9.15915709897084
"183519","Plantations",0
"183519","Urban",0.0016530411720981
"183520","Cropland",0
"183520","Forest",0
"183520","OtherLand",16.4545495901888
"183520","Pasture",9.02521040981124
"183520","Plantations",0
"183520","Urban",0
"183534","Cropland",0.000791626052560103
"183534","Forest",0
"183534","OtherLand",19.1801118929754
"183534","Pasture",10.081105079483
"183534","Plantations",0
"183534","Urban",0.0743514014890577
"183535","Cropland",0.004754539306404
"183535","Forest",0
"183535","OtherLand",28.3872818756624
"183535","Pasture",15.3164392539838
"183535","Plantations",0
"183535","Urban",0.065964331047401
"183536","Cropland",0.00277661456789881
"183536","Forest",0
"183536","OtherLand",9.04891388022761
"183536","Pasture",5.05507110903571
"183536","Plantations",0
"183536","Urban",0.00123839616878116
"183537","Cropland",0.0123215830060335
"183537","Forest",0
"183537","OtherLand",26.7784489889541
"183537","Pasture",15.0199719555196
"183537","Plantations",0
"183537","Urban",0.00361747252028757
"183538","Cropland",0.00158734688109922
"183538","Forest",0
"183538","OtherLand",17.8419658704578
"183538","Pasture",9.85956678266113
"183538","Plantations",0
"183538","Urban",0
"183539","Cropland",0
"183539","Forest",0
"183539","OtherLand",26.6214768491136
"183539","Pasture",14.6541275461496
"183539","Plantations",0
"183539","Urban",0.0162156047368371
"183540","Cropland",0.00198460778282375
"183540","Forest",0
"183540","OtherLand",21.9630101400727
"183540","Pasture",12.2231552521445
"183540","Plantations",0
"183540","Urban",0
"183541","Cropland",0
"183541","Forest",0
"183541","OtherLand",8.73550222
"183541","Pasture",4.85003778
"183541","Plantations",0
"183541","Urban",0
"183542","Cropland",0.00187105729897217
"183542","Forest",0
"183542","OtherLand",4.19966382292271
"183542","Pasture",2.35910511977832
"183542","Plantations",0
"183542","Urban",0
"183543","Cropland",0.00158016757457644
"183543","Forest",0
"183543","OtherLand",4.17392598922609
"183543","Pasture",2.34055384319933
"183543","Plantations",0
"183543","Urban",0
"183544","Cropland",0
"183544","Forest",0
"183544","OtherLand",4.26919406344451
"183544","Pasture",2.20075593655549
"183544","Plantations",0
"183544","Urban",0
"183545","Cropland",0
"183545","Forest",0
"183545","OtherLand",37.1992377348032
"183545","Pasture",20.5824722651968
"183545","Plantations",0
"183545","Urban",0
"183546","Cropland",0
"183546","Forest",0
"183546","OtherLand",12.3134771590859
"183546","Pasture",6.79042241823179
"183546","Plantations",0
"183546","Urban",0.00592042268231332
"183547","Cropland",0.00158392359732827
"183547","Forest",0
"183547","OtherLand",8.11056567387978
"183547","Pasture",4.52627040252289
"183547","Plantations",0
"183547","Urban",0
"183548","Cropland",0
"183548","Forest",0
"183548","OtherLand",4.03211674211416
"183548","Pasture",2.23546139920911
"183548","Plantations",0
"183548","Urban",0.000411858676734562
"183549","Cropland",0.000397815515375032
"183549","Forest",0
"183549","OtherLand",4.05353975998432
"183549","Pasture",2.16236242450031
"183549","Plantations",0
"183549","Urban",0
"183558","Cropland",0
"183558","Forest",0
"183558","OtherLand",15.1740370401704
"183558","Pasture",6.9776576047303
"183558","Plantations",0
"183558","Urban",0.185675355099258
"183559","Cropland",0.32154374657612
"183559","Forest",0.0133399456763616
"183559","OtherLand",14.0837141934336
"183559","Pasture",7.78555863986099
"183559","Plantations",0
"183559","Urban",0.0232034744529008
"183560","Cropland",0
"183560","Forest",0
"183560","OtherLand",9.48025054
"183560","Pasture",5.26352946
"183560","Plantations",0
"183560","Urban",0
"183561","Cropland",0.0898199230421446
"183561","Forest",0.0246377570380015
"183561","OtherLand",9.31144012942806
"183561","Pasture",5.24104946470204
"183561","Plantations",0
"183561","Urban",0.00123272578975191
"183562","Cropland",0
"183562","Forest",0
"183562","OtherLand",4.69116082
"183562","Pasture",2.60457918
"183562","Plantations",0
"183562","Urban",0
"183563","Cropland",0
"183563","Forest",0
"183563","OtherLand",14.1308100821247
"183563","Pasture",7.60934049931664
"183563","Plantations",0
"183563","Urban",0.0303094185586656
"183564","Cropland",0.196452758895095
"183564","Forest",0
"183564","OtherLand",17.4175373831921
"183564","Pasture",11.0953698579128
"183564","Plantations",0
"183564","Urban",0
"183565","Cropland",0.0044741148611604
"183565","Forest",0
"183565","OtherLand",9.07998468160053
"183565","Pasture",5.10684120353831
"183565","Plantations",0
"183565","Urban",0
"183566","Cropland",0
"183566","Forest",0
"183566","OtherLand",22.2888372621548
"183566","Pasture",12.3366165611009
"183566","Plantations",0
"183566","Urban",0.0034461767442778
"183567","Cropland",0.00177866092521898
"183567","Forest",0.00500196194462989
"183567","OtherLand",13.4436633235485
"183567","Pasture",7.15244576558356
"183567","Plantations",0
"183567","Urban",0.0430202879981246
"183568","Cropland",0.000396378320474465
"183568","Forest",0
"183568","OtherLand",4.41242951195636
"183568","Pasture",2.4202665394348
"183568","Plantations",0
"183568","Urban",0.00453757028837357
"183569","Cropland",0
"183569","Forest",0
"183569","OtherLand",20.8186089018764
"183569","Pasture",11.2823410981236
"183569","Plantations",0
"183569","Urban",0
"183570","Cropland",0
"183570","Forest",0
"183570","OtherLand",12.28761426
"183570","Pasture",6.82220574
"183570","Plantations",0
"183570","Urban",0
"183572","Cropland",0
"183572","Forest",0
"183572","OtherLand",4.79163211413089
"183572","Pasture",2.65324470829698
"183572","Plantations",0
"183572","Urban",0.000913177572132031
"183573","Cropland",0
"183573","Forest",0.00208234699080682
"183573","OtherLand",4.76877640992394
"183573","Pasture",2.63702151920141
"183573","Plantations",0
"183573","Urban",0.00123972388383659
"183574","Cropland",0
"183574","Forest",0.00669710273075111
"183574","OtherLand",9.42937755783107
"183574","Pasture",5.23210533943818
"183574","Plantations",0
"183574","Urban",0
"183575","Cropland",0.0707449828147533
"183575","Forest",0.0934846564456092
"183575","OtherLand",23.3262150984033
"183575","Pasture",12.9804910187342
"183575","Plantations",0.00776424360219297
"183575","Urban",0
